Quick Sort Inplace First Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
5240;1.3011352E7;2.6834557E7;538074.0;172642.0
5250;1.299792E7;2.7365916E7;596148.0;169482.0
5260;1.3333723E7;2.8539643E7;540444.0;169481.0
5270;1.3296982E7;2.7469026E7;535309.0;171852.0
5280;1.812898E7;2.7838014E7;533333.0;171457.0
5290;1.3458958E7;2.7434261E7;542814.0;172247.0
5300;1.3356636E7;2.75591E7;545185.0;175407.0
5310;1.3167007E7;2.8169075E7;550716.0;228741.0
5320;1.3760784E7;3.3931838E7;547160.0;175407.0
5330;1.3199007E7;2.8394261E7;674370.0;231111.0
5340;1.3624094E7;2.84231E7;560988.0;173037.0
5350;1.3911303E7;2.8544779E7;546370.0;176197.0
5360;1.3829526E7;3.4206802E7;555061.0;174222.0
